L_vals P_e P_mu P_tau Sum
53.053053053053056 0.7463124774931571 0.011106998066995338 0.24258052443985778 1.0000000000000102
54.054054054054056 0.7263456003263158 0.02503625166631085 0.24861814800738388 1.0000000000000104
55.05505505505506 0.7210808343413134 0.05346386420337947 0.2254553014553181 1.000000000000011
56.056056056056065 0.7299017608581165 0.08685312326483723 0.18324511587705775 1.0000000000000115
57.057057057057065 0.7466850651680839 0.11336129462584507 0.1399536402060833 1.0000000000000122
58.058058058058066 0.7622320083175932 0.12331340511430897 0.11445458656811044 1.0000000000000127
59.05905905905907 0.7678781436391325 0.11303189739727551 0.11908995896360525 1.0000000000000133
60.06006006006007 0.7588644648392533 0.08650604731089134 0.1546294878498693 1.000000000000014
61.06106106106107 0.7361577617771673 0.05416009894044529 0.20968213928240148 1.000000000000014
62.06206206206207 0.7060236931904402 0.029077550865784074 0.2648987559437897 1.000000000000014
63.06306306306307 0.6775385143444803 0.022044788806143172 0.30041669684939104 1.0000000000000144
64.06406406406407 0.6590278711064156 0.0372926051961234 0.30367952369747586 1.0000000000000149
65.06506506506507 0.6548309716822751 0.07061708353946075 0.2745519447782794 1.000000000000015
66.06606606606607 0.6636490566108033 0.11070019434071159 0.22565074904850072 1.0000000000000155
67.06706706706707 0.679107555856645 0.14323589997536704 0.17765654416800417 1.0000000000000162
68.06806806806807 0.6922917603057942 0.15636090532807898 0.151347334366144 1.0000000000000173
69.06906906906907 0.695247962391242 0.1453270590478109 0.1594249785609647 1.0000000000000175
70.07007007007007 0.6840748203546178 0.11457445993643665 0.20135071970896382 1.0000000000000182
71.07107107107107 0.6604029257977502 0.07631192841765677 0.2632851457846114 1.0000000000000182
72.07207207207207 0.630701501788483 0.04604000024268597 0.32325849796884937 1.0000000000000184
73.07307307307308 0.6037049994661405 0.03665532360545918 0.35963967692841875 1.0000000000000184
74.07407407407408 0.586983435945092 0.05338023039084827 0.35963633366407866 1.0000000000000189
75.07507507507508 0.5840041419475742 0.09151160798790559 0.3244842500645398 1.0000000000000195
76.07607607607608 0.592826635792267 0.1379489978164413 0.2692243663913119 1.0000000000000202
77.07707707707708 0.6069224241457962 0.17602185005401766 0.21705572580020688 1.0000000000000207
78.07807807807808 0.6177762259686559 0.19183914616586512 0.1903846278655003 1.0000000000000213
79.07907907907908 0.6182329103902136 0.17974103500766944 0.20202605460213904 1.000000000000022
80.08008008008008 0.6052745000153517 0.14471182509425431 0.2500136748904166 1.0000000000000226
81.0810810810811 0.5811490253385831 0.10073429939216152 0.3181166752692781 1.0000000000000226
82.0820820820821 0.5524293981272452 0.0656140482592926 0.38195655361348546 1.0000000000000233
83.0830830830831 0.5273944708818852 0.054187938462107364 0.4184175906560305 1.000000000000023
84.0840840840841 0.5127758468627588 0.07250896188067586 0.41471519125658907 1.0000000000000238
85.0850850850851 0.511149710591236 0.11528766270878514 0.37356262670000295 1.000000000000024
86.0860860860861 0.5199854078176436 0.16766376126953322 0.31235083091284777 1.0000000000000244
87.0870870870871 0.5327022045106604 0.21072720867625094 0.2565705868131141 1.0000000000000255
88.0880880880881 0.5412956702686156 0.22873827387622708 0.2299660558551834 1.0000000000000262
89.0890890890891 0.5394863429124979 0.215287713628668 0.24522594345886056 1.0000000000000264
90.0900900900901 0.5251520418950404 0.17598458966767264 0.2988633684373139 1.0000000000000269
91.0910910910911 0.5011013444643206 0.1265510708772297 0.3723475846584768 1.000000000000027
92.0920920920921 0.47390736993101945 0.08696021615619617 0.4391324139128117 1.0000000000000273
93.0930930930931 0.4512843433983886 0.07380189395361113 0.47491376264802776 1.0000000000000275
94.0940940940941 0.43905393449026014 0.09379683508695823 0.46714923042280987 1.0000000000000282
95.0950950950951 0.43889522181154506 0.14099589784654562 0.4201088803419379 1.0000000000000286
96.0960960960961 0.4477490031919158 0.19882572064204473 0.3534252761660688 1.0000000000000293
97.0970970970971 0.45908682054455324 0.24628667952462663 0.2946264999308503 1.0000000000000302
98.0980980980981 0.4655209666251215 0.26598523510239475 0.268493798272514 1.0000000000000302
99.0990990990991 0.4617129868438317 0.250925742996744 0.28736127015945545 1.000000000000031
100.10010010010011 0.44643562147670157 0.2074078619959909 0.346156516527339 1.0000000000000315
101.10110110110111 0.4229915145677141 0.15283436644402518 0.4241741189882924 1.0000000000000315
102.10210210210211 0.39784845757816967 0.1091840707328896 0.4929674716889726 1.000000000000032
103.10310310310311 0.3780533325045912 0.09459806859682732 0.5273485988986137 1.0000000000000324
104.10410410410411 0.3684585527484529 0.11630258254517176 0.5152388647064078 1.0000000000000324
105.10510510510511 0.369853389843614 0.16763098423150105 0.462515625924918 1.000000000000033
106.10610610610611 0.3787207832006172 0.2303677649403261 0.3909114518590904 1.0000000000000338
107.10710710710711 0.388690334194102 0.2815969186695457 0.32971274713638643 1.0000000000000342
108.10810810810811 0.39308987978056015 0.30247919199168766 0.30443092822778706 1.0000000000000349
109.10910910910911 0.38757471896386303 0.28559351854918796 0.32683176248698426 1.0000000000000353
110.11011011011011 0.37179848319204606 0.23797968188411775 0.3902218349238718 1.0000000000000355
111.11111111111111 0.3494829036879648 0.17863818593271974 0.4718789103793512 1.0000000000000357
112.11211211211213 0.326884444854921 0.13136955749421914 0.5417459976508956 1.0000000000000357
113.11311311311313 0.3102877061905794 0.11565255788898646 0.5740597359204707 1.0000000000000364
114.11411411411413 0.3035294773855736 0.13905998748044351 0.5574105351340195 1.0000000000000366
115.11511511511513 0.306529534830997 0.19416695630324227 0.49930350886579816 1.0000000000000375
116.11611611611613 0.3153915649150078 0.26121065231217017 0.42339778277285994 1.000000000000038
117.11711711711713 0.32400868414764755 0.3155531984806601 0.36043811737173054 1.0000000000000382
118.11811811811813 0.3265146365109967 0.3371280635778733 0.33635729991116864 1.0000000000000386
119.11911911911913 0.31959796736517443 0.3182451076200628 0.36215692501480196 1.0000000000000393
120.12012012012013 0.30376636402836227 0.2667161005669605 0.4295175354047166 1.0000000000000395
121.12112112112113 0.28307838395048324 0.20303276425264047 0.513888851796916 1.0000000000000397
122.12212212212214 0.26347430742056677 0.15261305830138655 0.5839126342780863 1.0000000000000395
123.12312312312314 0.2503906462623467 0.1360509755969837 0.6135583781407096 1.00000000000004
124.12412412412414 0.24661572730125395 0.16111287746833872 0.5922713952304478 1.0000000000000404
125.12512512512514 0.2512327204325972 0.21959306850809654 0.5291742110593474 1.000000000000041
126.12612612612614 0.26005130983413877 0.29029954946052694 0.44964914070537537 1.000000000000041
127.12712712712714 0.26733165624955235 0.3470861672796134 0.385582176470876 1.0000000000000417
128.12812812812814 0.26809402363871077 0.3688849387767653 0.36302103758456583 1.0000000000000417
129.12912912912915 0.26008597147377566 0.3478858645250376 0.39202816400122925 1.0000000000000426
130.13013013013014 0.24463013727347993 0.29268583576000556 0.4626840269665569 1.0000000000000424
131.13113113113116 0.2260336924629315 0.2251384520293802 0.5488278555077309 1.0000000000000426
132.13213213213214 0.2098186159805715 0.1720569518011778 0.6181244322182934 1.0000000000000426
133.13313313313316 0.2004978937183858 0.1549222313534708 0.6445798749281864 1.000000000000043
134.13413413413414 0.19979245938964701 0.18154952190991586 0.6186580187004803 1.000000000000043
135.13513513513516 0.20599372146531958 0.24294891666623736 0.5510573618684869 1.0000000000000437
136.13613613613614 0.21470788524408546 0.3166396368869423 0.46865247786901654 1.0000000000000444
137.13713713713716 0.22066217911315375 0.3751974454794826 0.4041403754074082 1.0000000000000444
138.13813813813815 0.21983309227850903 0.39678310856640064 0.3833837991551352 1.0000000000000449
139.13913913913916 0.2110389642907188 0.37360649725000317 0.4153545384593229 1.0000000000000449
140.14014014014015 0.19636672089217866 0.3150432786454466 0.48859000046241957 1.0000000000000449
141.14114114114116 0.18027940556407776 0.24415790791653472 0.5755626865194325 1.000000000000045
142.14214214214215 0.1677828840855497 0.18892147278519336 0.6432956431293025 1.0000000000000457
143.14314314314316 0.16240263454926665 0.17147057939591384 0.666126786054865 1.0000000000000455
144.14414414414415 0.16478735893466653 0.19953522137872834 0.6356774196866509 1.0000000000000457
145.14514514514516 0.172492711217626 0.2633576046447084 0.5641496841377118 1.0000000000000462
146.14614614614615 0.18101575899161448 0.33932955669606185 0.4796546843123699 1.0000000000000462
147.14714714714717 0.1856457799071031 0.3989928390470806 0.41536138104586295 1.0000000000000466
148.14814814814815 0.18337327886678328 0.41996851070535973 0.39665821042790367 1.0000000000000466
149.14914914914917 0.1740850614469448 0.3946143975623635 0.4313005409907386 1.0000000000000469
150.15015015015015 0.1605710050256095 0.3330586843717159 0.5063703106027216 1.000000000000047
151.15115115115117 0.14735424531556784 0.2594054502035929 0.593240304480886 1.0000000000000469
152.15215215215215 0.1388325387850841 0.20253372709580209 0.658633734119161 1.000000000000047
153.15315315315317 0.13749226053775848 0.18500479658563757 0.6775029428766514 1.0000000000000475
154.15415415415416 0.14291911637616783 0.21434194375655125 0.6427389398673283 1.0000000000000475
155.15515515515517 0.1519992179461428 0.2800558080544386 0.5679449739994663 1.0000000000000477
156.15615615615616 0.16021713955637434 0.3575915564121335 0.4821913040315402 1.000000000000048
157.15715715715717 0.1635126776622931 0.41771203351359953 0.41877528882415543 1.000000000000048
158.15815815815816 0.15993538671169638 0.43772846810862237 0.4023361451797292 1.000000000000048
159.15915915915917 0.15042426525227826 0.41026113869222935 0.4393145960555403 1.000000000000048
160.16016016016016 0.13840116684415324 0.3461444735107529 0.5154543596451421 1.0000000000000482
161.16116116116117 0.12835204108594866 0.2703325139148908 0.6013154449992085 1.000000000000048
162.1621621621622 0.12398178696019346 0.21235281961817346 0.6636653934216811 1.000000000000048
163.16316316316318 0.12669922551852258 0.19496345141201246 0.678337323069513 1.000000000000048
164.1641641641642 0.13505015911900117 0.22537396907092516 0.6395758718101218 1.000000000000048
165.16516516516518 0.14532647039687122 0.2924196980683585 0.5622538315348186 1.0000000000000484
166.1661661661662 0.1530976362942735 0.370797298753105 0.47610506495266997 1.0000000000000484
167.16716716716718 0.15503454694305063 0.4307537535745177 0.41421169948248 1.0000000000000484
168.1681681681682 0.15027741944230205 0.4495157287159181 0.4002068518418283 1.0000000000000484
169.16916916916918 0.14078753133039157 0.4200651754497831 0.43914729321987367 1.0000000000000484
170.1701701701702 0.1305392719986467 0.3538767056051252 0.5155840223962764 1.0000000000000484
171.17117117117118 0.12388419186059266 0.2765482954703268 0.5995675126691283 1.0000000000000477
172.1721721721722 0.12375816521254356 0.21799019072599402 0.6582516440615104 1.000000000000048
173.17317317317318 0.13046772558247377 0.20093536585180102 0.6685969085657731 1.000000000000048
174.1741741741742 0.14155530874718456 0.23218864828181435 0.6262560429710491 1.000000000000048
175.17517517517518 0.15280174802422086 0.2999858358928845 0.5472124160829429 1.0000000000000484
176.1761761761762 0.159958004839568 0.3784884594848173 0.46155353567566276 1.0000000000000482
177.17717717717719 0.1604974689446683 0.43769553031388253 0.4018070007414973 1.0000000000000482
178.1781781781782 0.15466873569788667 0.45496697595784513 0.3903642883443163 1.0000000000000482
179.1791791791792 0.1454123168164653 0.4237289462263914 0.43085873695719107 1.0000000000000477
180.1801801801802 0.13716852663368465 0.3560109528003839 0.5068205205659791 1.0000000000000477
181.1811811811812 0.13405893322093457 0.2778348354160358 0.5881062313630768 1.000000000000047
182.1821821821822 0.13818401366316188 0.21922442643125042 0.6425915599056349 1.000000000000047
183.1831831831832 0.14873737908908183 0.202674543759631 0.6485880771513343 1.000000000000047
184.1841841841842 0.16230747697371456 0.2345115558651779 0.6031809671611545 1.000000000000047
185.1851851851852 0.1742537905784108 0.30246632671564105 0.523279882705995 1.0000000000000469
186.1861861861862 0.18060297777447035 0.3803914179992357 0.439005604226341 1.000000000000047
187.1871871871872 0.17969201811597163 0.4383074047863312 0.3820005770977442 1.000000000000047
188.1881881881882 0.17288142099976933 0.4539151691476587 0.37320340985261874 1.0000000000000469
189.1891891891892 0.16403545098508807 0.4211497690554273 0.41481477995953103 1.0000000000000464
190.1901901901902 0.15796796109800423 0.35249199578500917 0.48954004311703253 1.000000000000046
191.1911911911912 0.15847812572800965 0.2741559848355581 0.567365889436478 1.0000000000000457
192.1921921921922 0.16677552306081983 0.21601000344705015 0.6172144734921758 1.0000000000000457
193.19319319319322 0.180944488413911 0.2001090368457833 0.618946474740351 1.0000000000000453
194.1941941941942 0.19668091740366103 0.2322455157419983 0.5710735668543863 1.0000000000000457
195.19519519519523 0.20901772355256543 0.29975772482196067 0.49122455162551926 1.0000000000000453
196.1961961961962 0.21434758061209006 0.37642555173259074 0.4092268676553645 1.0000000000000453
197.19719719719723 0.21192083021989172 0.43255910658308394 0.3555200631970692 1.0000000000000449
198.1981981981982 0.20419916809746866 0.44639528568703873 0.3494055462155372 1.0000000000000446
199.19919919919923 0.19590356183538354 0.4124241380811002 0.3916723000835605 1.0000000000000442
200.20020020020021 0.19212471652071897 0.34345697907533534 0.46441830440398946 1.0000000000000437
201.20120120120123 0.19625166926708582 0.26565991598152217 0.5380884147514355 1.0000000000000435
202.20220220220222 0.20855939089363001 0.20847964550888573 0.5829609635975272 1.000000000000043
203.20320320320323 0.22604085089119458 0.1933434352875723 0.5806157138212761 1.000000000000043
204.20420420420422 0.24357193559224083 0.22547319785942072 0.5309548665483813 1.0000000000000429
205.20520520520523 0.2559573415883801 0.29194340188848483 0.45209925652317806 1.000000000000043
206.20620620620622 0.2600407189349868 0.36670486873441566 0.3732544123306399 1.0000000000000424
207.20720720720723 0.2560233834606744 0.42062047177777395 0.3233561447615939 1.0000000000000422
208.20820820820822 0.24744334238350446 0.4326432644769037 0.31991339313963374 1.0000000000000417
209.20920920920923 0.23980067687184098 0.3978452549434132 0.3623540681847871 1.0000000000000413
210.21021021021022 0.2383634896761044 0.32923189058417607 0.43240461973976035 1.0000000000000409
211.21121121121124 0.24602903218348923 0.2526750648869317 0.5012959029296197 1.0000000000000406
212.21221221221222 0.26210650720732037 0.19694019404060528 0.5409532987521146 1.0000000000000404
213.21321321321324 0.2825294729163598 0.1826548970029272 0.5348156300807528 1.00000000000004
214.21421421421422 0.3014363484645043 0.21445321087293348 0.484110440662602 1.0000000000000397
215.21521521521524 0.31350398286819353 0.27928932048586214 0.407206696645984 1.0000000000000397
216.21621621621622 0.3161052157287094 0.3515329448100203 0.3323618394613094 1.000000000000039
217.21721721721724 0.3104171194703931 0.4028550984251216 0.286727782104524 1.0000000000000386
218.21821821821823 0.3010153057798044 0.41308818445122586 0.2858965097690077 1.000000000000038
219.21921921921924 0.2940920146412825 0.3778938637850242 0.32801412157373083 1.0000000000000375
220.22022022022023 0.2949920915904736 0.3103214634334236 0.39468644497614 1.0000000000000373
221.22122122122124 0.30604678630836524 0.23569962524876115 0.4582535884429105 1.0000000000000369
222.22222222222223 0.325581496075929 0.18186212661194262 0.4925563773121649 1.0000000000000364
223.22322322322324 0.3485159501234438 0.16848285958637602 0.4830011902902166 1.0000000000000364
224.22422422422426 0.36834239734505697 0.1996098468716495 0.43204775578332943 1.000000000000036
225.22522522522524 0.3797106451230434 0.2622333864810454 0.35805596839594694 1.0000000000000357
226.22622622622626 0.3805928998307674 0.3313913645730994 0.28801573559616855 1.0000000000000353
227.22722722722725 0.3731534567755114 0.37980747142363286 0.2470390718008904 1.0000000000000346
228.22822822822826 0.36295350196183984 0.38833794553868384 0.2487085524995106 1.0000000000000342
229.22922922922925 0.3567824165970208 0.35322269065692424 0.28999489274608864 1.0000000000000338
230.23023023023026 0.35996151215361616 0.28739282796185617 0.3526456598845606 1.0000000000000329
231.23123123123125 0.3741904801492186 0.21538494059413688 0.4104245792566773 1.0000000000000329
232.23223223223226 0.396806384953445 0.16386308250054726 0.4393305325460401 1.0000000000000324
233.23323323323325 0.42177372863637963 0.151412803761029 0.42681346760262356 1.0000000000000322
234.23423423423426 0.4420372771827263 0.1815168588205945 0.3764458639967112 1.000000000000032
235.23523523523525 0.45231945858032513 0.24136877919932698 0.30631176222037965 1.0000000000000318
236.23623623623627 0.45125281725995897 0.30692209132643544 0.2418250914136366 1.000000000000031
237.23723723723725 0.4419867259961978 0.3521840139143783 0.20582926008945443 1.0000000000000306
238.23823823823827 0.4310032879053424 0.3591589434788497 0.209837768615838 1.00000000000003
239.23923923923925 0.4255873564201189 0.3246350099496198 0.24977763363029093 1.0000000000000298
240.24024024024027 0.43093837629464726 0.261253460788372 0.30780816291700935 1.0000000000000286
241.24124124124126 0.44806868215207185 0.19251335763692967 0.3594179602110267 1.0000000000000282
242.24224224224227 0.4733361808296358 0.14368596808313785 0.3829778510872543 1.000000000000028
243.24324324324326 0.49982097679169213 0.13215464900841659 0.368024374199919 1.0000000000000278
244.24424424424427 0.5200249670255265 0.1608758624591801 0.31909917051532094 1.0000000000000275
245.24524524524526 0.5288401617339036 0.21742186899581298 0.2537379692703107 1.0000000000000273
246.24624624624627 0.5256101755641349 0.2789044010627261 0.1954854233731656 1.0000000000000266
247.24724724724726 0.5144536018264393 0.320828731625305 0.16471766654828188 1.0000000000000262
248.24824824824827 0.5026970496685189 0.3264504369745681 0.17085251335693835 1.0000000000000253
249.24924924924926 0.49801402397996186 0.29305806436444287 0.20892791165562005 1.0000000000000246
250.25025025025028 0.5053872447963779 0.23282417794949967 0.2617885772541464 1.000000000000024
251.25125125125126 0.525096601529769 0.16797130021686135 0.3069320982533937 1.000000000000024
252.25225225225228 0.5525437164774065 0.12217240821213547 0.32528387531048175 1.0000000000000238
253.25325325325326 0.5800063904445705 0.1115165533328408 0.3084770562226121 1.0000000000000235
254.25425425425428 0.5996526501421501 0.13849014437139082 0.26185720548648245 1.0000000000000233
255.25525525525526 0.6066368387112928 0.19122552091491465 0.2021376403738152 1.0000000000000226
256.2562562562563 0.6010532534257196 0.24822720370848575 0.15071954286581665 1.000000000000022
257.25725725725727 0.5879602377352868 0.28669430240501514 0.12534545985971915 1.000000000000021
258.2582582582583 0.5754417797297604 0.2912144884442107 0.13334373182604936 1.0000000000000204
259.2592592592593 0.5714496290645745 0.2595122437483859 0.1690381271870597 1.0000000000000202
260.2602602602603 0.5806598696806373 0.2031080935198981 0.21623203679948438 1.0000000000000198
261.26126126126127 0.6025863605339355 0.14271849336494924 0.25469514610113464 1.0000000000000195
262.2622622622623 0.6317108066499767 0.10023247635937647 0.268056716990666 1.000000000000019
263.2632632632633 0.6596009422260708 0.09037505315124729 0.25002400462270075 1.0000000000000189
264.2642642642643 0.6782027103034698 0.1152348201532248 0.20656246954332386 1.0000000000000184
265.26526526526527 0.6830198858222502 0.163688743772011 0.15329137040575702 1.0000000000000182
266.2662662662663 0.6749252268604351 0.21585773347932555 0.10921703966025686 1.0000000000000175
267.2672672672673 0.6598740382706686 0.2508096191624161 0.08931634256693172 1.0000000000000164
268.2682682682683 0.646611031724224 0.25452251178757124 0.09886645648822084 1.000000000000016
269.2692692692693 0.6432538181751184 0.2250770756017432 0.13166910622315442 1.000000000000016
270.2702702702703 0.6540882722944398 0.1731566076244138 0.1727551200811617 1.0000000000000153
271.2712712712713 0.6778407608847509 0.11775440485837245 0.20440483425689154 1.0000000000000149
272.2722722722723 0.7081225341753874 0.07881177023824393 0.2130656955863835 1.0000000000000149
273.2732732732733 0.7358923768690536 0.06964261028451797 0.19446501284644302 1.0000000000000147
274.2742742742743 0.752987094221137 0.09202441534682475 0.1549884904320524 1.000000000000014
275.2752752752753 0.7553399898278321 0.1357637706609456 0.10889623951123592 1.0000000000000135
276.2762762762763 0.7446176893033475 0.1828077143554516 0.07257459634121438 1.0000000000000135
277.2772772772773 0.727616840350063 0.21424491512695581 0.058138244522993966 1.0000000000000127
278.2782782782783 0.7136380152234735 0.21747957680855318 0.06888240796798543 1.0000000000000122
279.2792792792793 0.7108519548655559 0.19085519107840876 0.09829285405604687 1.0000000000000115
280.2802802802803 0.723078380207241 0.14403359335020213 0.13288802644256803 1.000000000000011
281.2812812812813 0.748247266434175 0.09408307224341256 0.157669661322423 1.0000000000000107
282.2822822822823 0.7791613771890888 0.058856996107651195 0.1619816267032706 1.0000000000000107
283.2832832832833 0.8062791582592084 0.05023372633416221 0.14348711540663986 1.0000000000000104
284.2842842842843 0.8214407458911728 0.06977903256742288 0.1087802215414148 1.0000000000000104
285.2852852852853 0.8210808280777 0.10841174515811804 0.07050742676419201 1.00000000000001
286.2862862862863 0.8076625818216231 0.1500981919175655 0.04223922626082084 1.0000000000000093
287.2872872872873 0.7887562247308095 0.17807568159045056 0.033168093678748546 1.0000000000000087
288.2882882882883 0.7741065536459638 0.18118769621122136 0.044705750142823006 1.0000000000000082
289.28928928928934 0.7718259853017534 0.15793550095324338 0.07023851374501114 1.000000000000008
290.29029029029033 0.7852009413899714 0.11677901704412583 0.09802004156591036 1.0000000000000075
291.2912912912913 0.8113689182239868 0.07267754314605752 0.11595353862996309 1.0000000000000075
292.2922922922923 0.8423978950372539 0.04128128058479665 0.11632082437795664 1.000000000000007
293.29329329329335 0.8683605925783499 0.033030837056445786 0.09860857036521124 1.0000000000000069
294.29429429429433 0.8812108495797425 0.04939031783444686 0.06939883258581768 1.000000000000007
295.2952952952953 0.8779472434913174 0.08256823429283715 0.039484522215852115 1.0000000000000067
296.2962962962963 0.8618193037891666 0.11872426616717692 0.01945643004366232 1.0000000000000058
297.29729729729735 0.8410917437370413 0.14334662728951258 0.01556162897345129 1.000000000000005
298.29829829829833 0.8258367038525248 0.14670935476367056 0.027453941383809206 1.0000000000000047
299.2992992992993 0.8239996969024632 0.12735684385630572 0.04864345924123561 1.0000000000000047
300.3003003003003 0.8382765314762651 0.09237324852978897 0.0693502199939498 1.000000000000004
301.30130130130135 0.8650290070931556 0.054445173612135404 0.08052581929471339 1.0000000000000044
302.30230230230234 0.8956748114425197 0.026930441551579507 0.07739474700590493 1.0000000000000042
303.3033033033033 0.9200199851411262 0.018851208831331727 0.0611288060275465 1.0000000000000044
304.3043043043043 0.9302387633524426 0.031688445795528375 0.03807279085203316 1.000000000000004
305.30530530530535 0.923945803932748 0.05910979307584596 0.016944402991409695 1.0000000000000038
306.30630630630634 0.9051539417331048 0.08962096002118396 0.005225098245714255 1.0000000000000029
307.3073073073073 0.8827330290171322 0.11103692401841325 0.006230046964457158 1.0000000000000027
308.3083083083083 0.8669620238183934 0.11503253015366 0.018005446027949183 1.0000000000000027
309.30930930930936 0.8655153760655334 0.10007335309141917 0.03441127084304954 1.0000000000000022
310.31031031031034 0.8804516787677346 0.07170329609320757 0.04784502513905988 1.000000000000002
311.31131131131133 0.9073865490483003 0.040195002579160435 0.05241844837254093 1.0000000000000016
312.3123123123123 0.9371815651012259 0.01655141913892862 0.04626701575984709 1.0000000000000016
313.31331331331336 0.9594979316263993 0.00841602560961597 0.03208604276398682 1.000000000000002
314.31431431431434 0.9668317793267154 0.017411307075402598 0.015756913597883768 1.0000000000000018
315.31531531531533 0.9574549203934767 0.038822765929586917 0.0037223136769379086 1.0000000000000016
316.3163163163163 0.936107828874674 0.06363141496576193 0.0002607561595653246 1.0000000000000013
317.31731731731736 0.9121670273960089 0.08202793513073114 0.00580503747326038 1.0000000000000004
318.31831831831835 0.8959957683892252 0.08703840161547913 0.01696582999529588 1.0000000000000002
319.31931931931933 0.894899174109911 0.07692272911576382 0.02817809677432523 1.0
